"id","downpmt","pmttype","use","age","gender","default"
"5842",100,4,0,49,"Female",0
"5843",100,1,0,27,"Male",0
"5844",780.03,1,0,28,"Female",0
"5845",229.52,1,0,34,"Female",0
"5847",50,4,0,32,"Male",0
"5848",100,3,1,31,"Male",0
"5849",200,4,0,53,"Male",0
"5850",100,1,1,15,"Female",0
"5851",100,1,1,22,"Male",0
"5852",100,5,3,64,"Female",0
"5853",100,1,1,45,"Male",0
"5854",409.8,1,1,28,"Male",0
"5855",25,1,0,20,"Female",0
"5856",25,1,0,37,"Male",0
"5857",50,3,0,35,"Female",0
"5858",75,1,0,18,"Female",0
"5859",25,5,1,33,"Female",0
"5860",75,5,1,37,"Male",0
"5861",100,1,0,4,"Female",0
"5863",257.17,1,1,3,"Male",0
"5864",200,3,0,40,"Female",0
"5865",200,3,1,19,"Male",0
"5866",819.6,1,5,38,"Female",0
"5867",550.53,1,1,68,"Male",0
"5869",150,1,1,41,"Female",0
"5870",1078.32,1,1,48,"Female",0
"5871",150,5,1,30,"Male",0
"5872",100,4,1,27,"Male",0
"5873",25,4,1,48,"Female",0
"5874",50,1,6,23,"Female",0
"5875",25,5,1,23,"Female",0
"5876",120,1,0,53,"Male",0
"5877",100,4,1,37,"Female",0
"5878",150,5,3,26,"Female",0
"5880",150,4,4,36,"Male",0
"5881",25,5,1,24,"Male",0
"5882",50,4,0,29,"Female",0
"5883",19,1,1,25,"Male",0
"5884",20,5,6,39,"Male",0
"5885",100,5,6,37,"Male",0
"5886",100,5,4,47,"Male",0
"5887",50,4,6,26,"Male",0
"5888",75,4,0,21,"Female",0
"5889",150,5,6,19,"Male",0
"5890",633.44,1,5,49,"Female",0
"5894",1246.79,1,0,41,"Female",0
"5896",100,1,1,45,"Male",0
"5898",150,4,0,23,"Male",0
"5899",150,4,3,28,"Female",0
"5900",50,1,3,38,"Male",0
"5901",1192.86,1,3,31,"Male",0
"5902",517.12,1,0,31,"Male",0
"5903",30,4,1,24,"Female",0
"5904",50,1,6,23,"Male",0
"5905",5,4,1,29,"Female",0
"5906",50,3,1,25,"Male",0
"5907",25,4,3,27,"Female",0
"5909",50,4,0,33,"Female",0
"5910",50,4,1,20,"Female",0
"5911",10,4,0,3,"Female",0
"5912",50,4,3,39,"Female",0
"5913",50,1,6,24,"Male",0
"5915",125,3,0,51,"Male",0
"5916",1,4,3,25,"Male",0
"5917",200,4,6,30,"Female",0
"5918",50,3,0,43,"Female",0
"5919",5,3,1,45,"Male",0
"5920",200,4,5,21,"Female",0
"5921",250,5,4,40,"Female",0
"5922",80,1,0,24,"Male",0
"5923",520.79,1,0,54,"Male",0
"5924",637.94,1,0,27,"Female",0
"5925",50,5,1,34,"Female",0
"5926",150,1,0,29,"Female",0
"5928",520.79,1,0,23,"Male",0
"5929",1254.57,1,0,49,"Male",0
"5930",50,3,1,41,"Male",0
"5931",300,4,4,52,"Male",0
"5932",39,4,0,25,"Male",0
"5933",25,4,1,58,"Female",0
"5934",520.79,1,4,44,"Male",0
"5935",100,1,0,15,"Male",0
"5936",100,4,0,0,"Female",0
"5937",19,5,0,32,"Female",0
"5938",25,4,4,28,"Male",0
"5939",648.42,1,0,67,"Female",0
"5941",1,4,1,0,"Male",0
"5942",1437.56,1,1,65,"Male",0
"5944",275,1,0,36,"Male",0
"5945",125,4,4,0,"Female",0
"5946",125,4,8,0,"Female",0
"5947",951.52,1,4,50,"Male",0
"5948",150,5,4,25,"Female",0
"5950",5,3,5,19,"Male",0
"5951",50,4,0,22,"Female",0
"5952",5,5,3,0,"Male",0
"5953",453.57,1,1,38,"Male",0
"5954",5,4,0,22,"Male",0
"5955",5,4,4,16,"Male",0
"5956",125,4,0,50,"Female",0
"5957",297.15,4,0,0,"Male",0
"5958",50,4,3,23,"Female",0
"5959",20,3,0,22,"Female",0
"5960",5,4,0,40,"Female",0
"5961",100,4,1,49,"Female",0
"5962",600,4,3,35,"Female",0
"5963",25,4,1,28,"Male",0
"5964",75,3,6,0,"Female",0
"5965",100,5,5,47,"Male",0
"5967",50,4,1,18,"Male",0
"5971",50,3,0,34,"Male",0
"5972",50,4,8,32,"Male",0
"5973",25,5,0,20,"Female",0
"5974",150,3,0,35,"Male",0
"5975",150,3,1,73,"Male",0
"5976",350,3,4,23,"Female",0
"5977",25,3,6,33,"Female",0
"5978",100,4,8,21,"Male",0
"5979",25,5,1,24,"Male",0
"5980",614,1,6,41,"Female",0
"5981",150,4,3,26,"Male",0
"5982",250,5,0,20,"Male",0
"5983",1228,1,0,29,"Female",0
"5984",150,4,0,25,"Male",0
"5985",540,5,2,25,"Female",0
"5986",429,1,0,28,"Female",0
"5987",99,1,8,30,"Male",0
"5988",489,1,0,52,"Male",0
"5989",175,5,0,36,"Male",0
"5990",5,4,0,30,"Female",0
"5991",200,1,0,0,"Female",0
"5992",19,1,0,22,"Male",0
"5993",978,1,0,0,"Male",0
"5994",175,3,1,32,"Female",0
"5995",489,1,7,19,"Male",0
"5996",250,5,1,34,"Male",0
"5997",978,1,1,34,"Male",0
"5998",275,5,0,47,"Female",0
"5999",729,1,8,22,"Male",0
"6000",1191.99,1,0,31,"Female",0
"6001",275,5,1,38,"Male",0
"6002",50,4,3,29,"Female",0
"6003",50,1,6,42,"Male",0
"6004",75,5,3,46,"Female",0
"6005",779,5,1,34,"Male",0
"6007",100,5,1,22,"Male",0
"6008",149,5,1,23,"Male",0
"6009",773,1,6,38,"Male",0
"6010",149,1,6,27,"Female",0
"6011",149,1,0,45,"Female",0
"6012",149,1,0,25,"Male",0
"6013",100,4,0,30,"Female",0
"6014",100,4,0,0,"Female",0
"6015",50,1,3,23,"Female",0
"6017",809,1,0,30,"Female",0
"6018",5,4,5,45,"Female",0
"6020",799,1,1,30,"Female",0
"6021",149,1,6,27,"Male",0
"6022",50,4,0,31,"Female",0
"6023",809,1,6,36,"Male",0
"6024",799,1,0,45,"Female",0
"6025",899,1,0,20,"Female",0
"6026",150,4,1,33,"Male",0
"6027",175,1,1,22,"Female",0
"6028",5,1,0,35,"Male",0
"6030",100,5,3,48,"Female",0
"6031",5,1,6,32,"Female",0
"6032",5,4,1,42,"Male",0
"6033",5,4,0,41,"Female",0
"6034",5,1,1,20,"Female",0
"6036",5,5,0,35,"Female",0
"6037",120,4,0,19,"Female",0
"6039",75,3,1,27,"Female",0
"6040",150,5,1,36,"Female",0
"6041",249,1,7,0,"Male",0
"6042",50,1,0,22,"Female",0
"6043",19,1,0,28,"Female",0
"6044",0,4,0,48,"Male",0
"6045",50,1,0,33,"Female",0
"6046",50,1,0,25,"Male",0
"6047",50,1,4,43,"Male",0
"6048",5,3,7,41,"Male",0
"6049",50,5,0,22,"Male",0
"6050",300,4,1,22,"Female",0
"6051",25,1,0,47,"Male",0
"6052",200,4,0,26,"Male",0
"6053",19,4,0,38,"Female",0
"6054",728,5,0,30,"Female",0
"6055",150,3,0,34,"Male",0
"6056",50,5,1,32,"Female",0
"6057",244.5,1,0,4,"Male",0
"6058",250,4,0,29,"Female",0
"6059",299,1,0,62,"Female",0
"6060",599,1,0,51,"Female",0
"6061",149,1,0,45,"Female",0
"6062",30,3,0,25,"Female",0
"6063",520.79,1,1,35,"Male",0
"6064",32.5,4,3,35,"Male",0
"6065",733.79,1,0,35,"Female",0
"6066",158.69,1,0,42,"Female",0
"6067",100,4,0,28,"Female",0
"6068",25,4,5,46,"Male",0
"6069",627.29,1,6,38,"Male",0
"6070",125,4,5,0,"Female",0
"6071",34,3,1,28,"Female",0
"6072",150,4,4,22,"Male",0
"6073",5,4,0,37,"Female",0
"6074",475.22,1,4,48,"Female",0
"6075",0,1,0,0,"Male",0
"6076",161.29,1,6,38,"Male",0
"6077",107.17,1,2,37,"Male",0
"6078",107.17,1,7,32,"Male",0
"6080",155,4,4,44,"Male",0
"6081",150,4,4,32,"Female",0
"6082",150,1,1,21,"Female",0
"6083",429,1,0,44,"Female",0
"6084",33,1,2,33,"Male",0
"6085",275,4,0,25,"Female",0
"6086",429,1,0,25,"Male",0
"6087",100,5,3,29,"Female",0
"6088",50,4,1,37,"Female",0
"6090",539,1,0,25,"Female",0
"6092",429,1,0,45,"Male",0
"6093",150,1,4,52,"Female",0
"6094",469,5,0,37,"Female",0
"6096",500,5,3,29,"Male",0
"6097",300,4,5,46,"Female",0
"6098",150,5,0,47,"Female",0
"6099",1226.16,1,7,30,"Female",0
"6100",5,1,3,28,"Female",0
"6101",30,1,3,22,"Male",0
"6102",518.34,1,6,33,"Male",0
"6103",634.94,1,1,35,"Male",0
"6104",0,1,6,52,"Male",0
"6105",2093.5,1,0,28,"Male",0
"6106",150,5,0,4,"Female",0
"6107",1037.74,1,0,41,"Male",0
"6108",56,4,7,39,"Male",0
"6109",100,4,6,27,"Male",0
"6110",634.94,1,0,63,"Female",0
"6111",100,1,6,25,"Female",0
"6112",50,3,0,24,"Male",0
"6113",215.42,1,0,28,"Female",0
"6114",215.42,1,0,56,"Male",0
"6115",215.42,1,1,0,"Female",0
"6116",50,4,1,35,"Female",0
"6117",215.42,1,0,35,"Female",0
"6118",929,1,6,26,"Female",0
"6119",30,1,0,21,"Male",0
"6120",464.5,5,0,29,"Male",0
"6121",859,1,3,41,"Female",0
"6122",350,5,0,28,"Female",0
"6123",0,5,6,27,"Male",0
"6124",599,1,4,59,"Female",0
"6125",929,1,3,29,"Female",0
"6126",150,4,0,26,"Male",0
"6127",150,4,0,26,"Female",0
"6128",1178,1,1,53,"Female",0
"6129",5,5,6,26,"Female",0
"6130",150,5,8,35,"Male",0
"6131",25,3,6,30,"Male",0
"6132",599,1,0,30,"Male",0
"6133",150,5,0,26,"Male",0
"6134",50,5,0,37,"Female",0
"6135",5,4,3,28,"Female",0
"6136",25,5,0,26,"Female",0
"6137",58,1,0,16,"Male",0
"6138",175,4,1,29,"Female",0
"6139",50,1,7,0,"Male",0
"6140",25,1,0,35,"Male",0
"6141",149,1,0,33,"Female",0
"6142",300,4,0,35,"Female",0
"6143",149,1,1,27,"Female",0
"6144",489,5,0,33,"Male",0
"6146",50,3,0,23,"Female",0
"6147",5,4,6,31,"Male",0
"6148",581.94,1,0,23,"Male",0
"6149",931.74,1,5,25,"Male",0
"6150",200,3,1,25,"Male",0
"6151",1,4,0,21,"Female",0
"6152",250,1,0,24,"Male",0
"6154",50,5,0,22,"Male",0
"6155",518.34,1,7,56,"Male",0
"6156",100,4,0,24,"Male",0
"6157",157.94,1,1,32,"Male",0
"6158",100,1,0,21,"Male",0
"6159",30,1,0,28,"Male",0
"6160",25,4,0,21,"Female",0
"6161",50,4,7,30,"Male",0
"6162",75,4,1,27,"Male",0
"6163",313.11,1,0,24,"Female",0
"6164",150,4,3,25,"Female",0
"6165",30,1,0,23,"Female",0
"6166",265.19,1,0,66,"Female",0
"6167",39,1,6,21,"Male",0
"6168",403.64,1,6,65,"Female",0
"6169",50,1,0,19,"Female",0
"6171",5,5,1,34,"Female",0
"6172",979,1,0,38,"Female",0
"6173",250,4,0,40,"Female",0
"6174",50,5,0,29,"Male",0
"6175",25,5,1,37,"Female",0
"6176",199,1,0,46,"Female",0
"6177",300,5,2,25,"Female",0
"6178",958,1,1,69,"Male",0
"6179",200,1,0,34,"Male",0
"6180",175,5,3,0,"Male",0
"6181",1031.99,1,1,37,"Female",0
"6182",100,3,3,22,"Male",0
"6183",25,5,0,22,"Female",0
"6184",252,5,0,0,"Female",0
"6185",25,4,0,53,"Female",0
"6186",958,1,1,30,"Male",0
"6187",1776,1,2,49,"Male",0
"6188",5,4,3,45,"Male",0
"6189",60,1,3,21,"Female",0
"6190",25,1,0,35,"Male",0
"6191",37,1,2,28,"Female",0
"6192",100,5,7,27,"Male",0
"6193",1079,1,7,36,"Male",0
"6194",100,4,6,28,"Female",0
"6196",100,5,8,32,"Male",0
"6198",100,1,1,29,"Male",0
"6199",50,4,1,29,"Female",0
"6200",100,3,1,42,"Male",0
"6201",158.69,1,5,64,"Male",0
"6202",150,1,1,32,"Male",0
"6204",1201.32,1,0,3,"Female",0
"6205",100,1,4,25,"Female",0
"6206",125,1,1,56,"Female",0
"6207",100,5,0,25,"Male",0
"6208",100,3,0,28,"Male",0
"6209",100,5,1,29,"Male",0
"6210",100,4,0,20,"Female",0
"6212",150,4,5,21,"Male",0
"6213",1079,1,1,25,"Female",0
"6214",489,1,3,47,"Female",0
"6215",429,1,1,76,"Female",0
"6216",35,1,8,38,"Female",0
"6217",100,4,3,38,"Female",0
"6218",249,1,3,30,"Male",0
"6219",429,1,0,28,"Female",0
"6220",100,4,1,38,"Female",0
"6221",150,3,0,37,"Female",0
"6222",50,4,0,38,"Male",0
"6223",609,1,0,35,"Female",0
"6224",0,1,0,32,"Male",0
"6225",50,3,0,24,"Female",0
"6226",95,1,1,3,"Female",0
"6227",50,5,6,28,"Male",0
"6228",1178,1,0,21,"Female",0
"6229",150,4,1,53,"Female",0
"6230",125,5,5,26,"Female",0
"6231",19,3,0,27,"Female",0
"6232",5,4,0,38,"Male",0
"6233",773,1,0,41,"Male",0
"6234",26,1,0,47,"Female",0
"6235",0,5,7,53,"Male",0
"6236",200,5,0,52,"Male",0
"6237",150,4,1,25,"Female",0
"6238",429,1,4,25,"Female",0
"6239",300,4,0,34,"Male",0
"6240",5,5,0,28,"Male",0
"6241",19,4,1,0,"Female",0
"6242",150,4,1,26,"Female",0
"6243",150,1,0,29,"Female",0
"6244",5,4,1,28,"Male",0
"6246",30,3,0,34,"Female",0
"6247",100,1,1,47,"Male",0
"6248",50,1,1,22,"Male",0
"6249",150,4,1,61,"Female",0
"6250",100,1,6,54,"Male",0
"6252",25,4,5,22,"Female",0
"6253",5,4,7,19,"Female",0
"6254",100,1,0,33,"Female",0
"6255",150,1,6,63,"Male",0
"6256",100,5,1,25,"Male",0
"6257",30,4,0,50,"Male",0
"6258",100,1,6,35,"Female",0
"6259",75,4,0,27,"Female",0
"6260",25,4,1,29,"Female",0
"6261",1058,1,0,38,"Female",0
"6262",75,3,1,26,"Male",0
"6263",100,4,3,49,"Male",0
"6264",100,3,1,32,"Male",0
"6265",150,5,1,22,"Male",0
"6266",150,1,1,24,"Female",0
"6267",100,1,0,24,"Male",0
"6268",150,1,0,38,"Male",0
"6269",391.5,4,0,34,"Female",0
"6270",150,5,3,26,"Male",0
"6271",249,1,6,0,"Female",0
"6272",508.56,1,0,56,"Female",0
"6273",300,5,0,34,"Female",0
"6274",154.96,1,0,33,"Female",0
"6275",50,1,5,33,"Male",0
"6277",536.64,4,1,3,"Male",0
"6278",150,3,0,27,"Female",0
"6279",1744.08,1,3,26,"Male",0
"6280",175,4,0,47,"Female",0
"6281",150,3,0,26,"Female",0
"6282",300,4,0,39,"Male",0
"6283",150,1,1,40,"Female",0
"6284",100,1,0,37,"Male",0
"6285",175,1,0,44,"Female",0
"6286",5,1,0,24,"Female",0
"6287",446.98,5,0,46,"Female",0
"6288",50,1,1,33,"Male",0
"6289",250,1,3,67,"Female",0
"6290",51,1,0,24,"Female",0
"6291",150,4,0,34,"Male",0
"6292",100,4,1,18,"Male",0
"6293",150,4,3,18,"Female",0
"6294",260.79,5,0,18,"Male",0
"6295",265.19,1,3,3,"Female",0
"6297",150,1,6,22,"Male",0
"6298",37,4,0,28,"Female",0
"6299",100,1,3,22,"Male",0
"6300",26,1,1,25,"Female",0
"6302",0,5,0,64,"Female",0
"6303",1048.78,1,0,28,"Female",0
"6304",1129,1,0,32,"Male",0
"6305",100,1,0,21,"Female",0
"6306",50,5,3,24,"Female",0
"6307",200,1,0,46,"Female",0
"6308",275,4,0,50,"Female",0
"6309",150,3,3,29,"Male",0
"6310",100,3,0,65,"Male",0
"6311",20,1,4,24,"Male",0
"6312",50,1,3,25,"Female",0
"6313",50,1,1,27,"Female",0
"6314",200,1,0,3,"Female",0
"6315",154.96,4,0,31,"Female",0
"6316",25,1,1,26,"Male",0
"6317",470,1,0,4,"Female",0
"6318",150,4,0,18,"Female",0
"6319",254.28,1,0,60,"Female",0
"6320",175,4,0,31,"Female",0
"6321",400,1,0,24,"Male",0
"6322",1428,1,0,66,"Male",0
"6323",50,5,0,27,"Female",0
"6324",150,4,0,29,"Female",0
"6325",150,1,1,40,"Male",0
"6326",100,1,0,24,"Female",0
"6328",489,1,7,29,"Male",0
"6329",35,1,0,23,"Female",0
"6331",51,1,2,28,"Male",0
"6332",25,1,0,35,"Female",0
"6333",50,1,1,34,"Male",0
"6334",20,1,0,34,"Male",0
"6335",75,1,0,21,"Female",0
"6336",19,3,0,25,"Female",0
"6337",39,1,6,35,"Male",0
"6338",200,4,0,49,"Female",0
"6339",0,5,6,60,"Male",0
"6340",100,4,1,46,"Female",0
"6341",125,4,0,23,"Male",0
"6342",75,4,2,23,"Male",0
"6343",48,3,0,27,"Male",0
"6344",19,1,0,29,"Female",0
"6345",175,4,1,17,"Female",0
"6346",25,4,1,45,"Male",0
"6347",25,1,0,22,"Female",0
"6348",5,3,3,19,"Male",0
"6349",75,3,3,21,"Female",0
"6350",150,5,3,25,"Male",0
"6351",175,4,0,29,"Male",0
"6352",648.42,1,1,29,"Female",0
"6353",264.67,5,4,26,"Male",0
"6355",100,4,3,36,"Female",0
"6356",325,1,6,24,"Female",0
"6357",425,5,4,40,"Male",0
"6358",50,1,1,37,"Female",0
"6359",100,1,3,56,"Male",0
"6360",26,1,7,33,"Male",0
"6361",26,5,0,40,"Male",0
"6362",19,4,4,32,"Female",0
"6363",50,5,8,20,"Male",0
"6364",100,5,0,42,"Female",0
"6365",1756,1,6,64,"Male",0
"6366",70,4,0,31,"Male",0
"6367",100,5,1,48,"Male",0
"6368",5,3,0,30,"Male",0
"6369",50,3,0,4,"Female",0
"6370",150,4,6,30,"Male",0
"6371",150,3,1,56,"Female",0
"6372",150,4,3,26,"Male",0
"6373",250,4,1,27,"Female",0
"6375",249,1,5,26,"Male",0
"6376",25,4,1,22,"Male",0
"6377",50,4,6,41,"Male",0
"6378",100,1,2,23,"Male",0
"6379",19,3,6,27,"Male",0
"6380",19,3,3,24,"Female",0
"6381",50,4,0,64,"Female",0
"6382",199,1,0,3,"Male",0
"6383",1328,1,4,26,"Female",0
"6385",634.94,1,1,24,"Male",0
"6386",250,4,0,30,"Female",0
"6387",634.94,1,0,34,"Male",0
"6388",150,1,5,24,"Male",0
"6389",1513.68,1,1,51,"Male",0
"6390",60,5,0,25,"Male",0
"6391",1565.62,1,0,20,"Male",0
"6392",150,1,0,26,"Female",0
"6393",50,5,5,27,"Male",0
"6395",898.88,1,0,46,"Female",0
"6396",100,5,0,38,"Female",0
"6397",50,4,1,22,"Female",0
"6399",300,4,2,26,"Male",0
"6400",5,1,0,23,"Female",0
"6401",149,1,4,27,"Female",0
"6402",120,1,0,26,"Female",0
"6403",150,1,0,32,"Male",0
"6404",150,1,0,25,"Female",0
"6405",105,5,0,4,"Female",0
"6406",154.96,1,5,35,"Male",0
"6407",33,1,1,21,"Male",0
"6408",379,1,4,25,"Female",0
"6409",489,5,0,20,"Female",0
"6410",549,1,4,57,"Male",0
"6411",199,1,0,71,"Male",0
"6413",100,1,1,21,"Male",0
"6414",250,5,1,28,"Female",0
"6415",549,1,0,39,"Male",0
"6416",250,5,0,26,"Male",0
"6417",200,1,6,24,"Male",0
"6419",19,1,6,30,"Female",0
"6420",19,4,4,36,"Female",0
"6422",250,1,6,40,"Male",0
"6424",30,1,0,0,"Male",0
"6425",599,1,1,29,"Female",0
"6426",929,1,6,32,"Male",0
"6427",150,3,0,46,"Male",0
"6428",50,1,0,0,"Male",0
"6429",150,5,0,43,"Female",0
"6430",782.99,1,4,38,"Male",0
"6431",50,4,0,42,"Female",0
"6433",100,4,0,25,"Male",0
"6434",150,4,1,39,"Female",0
"6435",439,1,0,0,"Female",0
"6436",150,4,0,47,"Male",0
"6437",255,1,0,21,"Female",0
"6438",489,1,0,26,"Female",0
"6440",26,4,0,28,"Female",0
"6441",149,1,3,28,"Female",0
"6442",929,1,1,36,"Male",0
"6443",978,1,0,25,"Male",0
"6446",100,1,0,28,"Female",0
"6447",885.35,1,0,0,"Female",0
"6448",5,5,0,24,"Female",0
"6449",100,1,1,49,"Female",0
"6451",244.5,4,0,55,"Female",0
"6452",35,1,0,30,"Male",0
"6453",244.5,1,1,31,"Male",0
"6454",75,1,0,29,"Male",0
"6455",929,1,6,28,"Female",0
"6457",150,5,1,30,"Male",0
"6458",100,1,0,46,"Female",0
"6460",599,1,1,21,"Male",0
"6461",499,1,0,39,"Female",0
"6463",100,4,0,52,"Female",0
"6464",50,1,4,26,"Male",0
"6465",258.96,1,6,24,"Male",0
"6466",150,5,3,24,"Male",0
"6467",250,5,0,55,"Male",0
"6468",100,5,0,22,"Female",0
"6469",1411.28,1,3,46,"Female",0
"6470",130,3,1,38,"Female",0
"6471",50,3,6,28,"Male",0
"6472",622.96,1,0,34,"Male",0
"6473",600,5,6,27,"Male",0
"6474",206.96,1,0,26,"Male",0
"6476",250,4,0,25,"Female",0
"6477",275,5,0,51,"Female",0
"6478",300,1,0,44,"Female",0
"6479",275,5,8,36,"Male",0
"6480",75,1,1,36,"Female",0
"6481",200,5,0,47,"Male",0
"6482",258.96,1,0,40,"Male",0
"6483",100,3,7,36,"Female",0
"6484",50,1,1,23,"Male",0
"6486",199,1,7,41,"Male",0
"6488",51,1,3,0,"Female",0
"6489",50,4,3,34,"Female",0
"6491",50,1,1,20,"Female",0
"6492",25,1,0,29,"Male",0
"6493",50,1,1,48,"Male",0
"6494",1174.16,1,0,42,"Male",0
"6495",50,1,0,36,"Male",0
"6496",100,5,0,31,"Male",0
"6497",100,3,0,33,"Male",0
"6498",250,5,0,30,"Female",0
"6499",150,1,0,22,"Female",0
"6500",50,4,0,40,"Female",0
"6501",60,1,4,39,"Male",0
"6503",20.8,4,0,30,"Female",0
"6504",102,3,0,34,"Male",0
"6505",19,5,4,38,"Male",0
"6506",150,5,1,26,"Male",0
"6507",20,3,0,33,"Female",0
"6508",100,5,1,37,"Female",0
"6509",499,1,0,25,"Female",0
"6510",150,4,0,36,"Male",0
"6511",100,4,0,29,"Female",0
"6512",599,1,4,28,"Female",0
"6513",100,4,4,31,"Male",0
"6515",1323.17,1,0,39,"Female",0
"6516",5,1,0,50,"Female",0
"6517",125,1,0,23,"Female",0
"6518",215.5,1,0,28,"Female",0
"6519",150,3,1,41,"Female",0
"6520",1397.36,1,0,35,"Female",0
"6521",150,4,6,34,"Female",0
"6522",200,1,0,22,"Male",0
"6523",100,5,1,36,"Female",0
"6524",30,4,0,26,"Male",0
"6525",600,4,3,36,"Male",0
"6526",150,5,1,49,"Female",0
"6527",125,4,1,0,"Female",0
"6528",212.43,1,6,46,"Male",0
"6529",200,4,0,31,"Male",0
"6530",37,1,6,21,"Male",0
"6531",149,1,3,31,"Female",0
"6532",150,1,0,29,"Male",0
"6533",50,4,0,22,"Female",0
"6534",5,4,2,64,"Male",0
"6535",100,5,0,26,"Male",0
"6536",50,4,2,47,"Female",0
"6537",215.42,1,6,31,"Female",0
"6538",19,4,2,27,"Male",0
"6539",100,1,6,41,"Female",0
"6540",50,1,4,29,"Female",0
"6541",19,5,0,30,"Male",0
"6542",150,5,0,35,"Female",0
"6543",100,5,6,27,"Male",0
"6545",50,5,0,21,"Female",0
"6546",489,1,1,44,"Female",0
"6547",464.5,5,0,63,"Male",0
"6548",300,5,1,25,"Female",0
"6549",150,4,0,55,"Female",0
"6550",199,1,6,42,"Male",0
"6551",5,1,0,31,"Female",0
"6552",175,3,1,24,"Male",0
"6553",150,5,3,31,"Male",0
"6554",150,1,0,21,"Female",0
"6555",1298.61,1,7,41,"Female",0
"6556",150,5,0,34,"Female",0
"6557",1780.84,1,5,26,"Male",0
"6558",150,5,1,45,"Male",0
"6559",150,1,0,3,"Female",0
"6560",100,5,0,35,"Male",0
"6561",50,5,8,24,"Female",0
"6562",587.43,1,1,29,"Male",0
"6563",50,4,0,27,"Female",0
"6564",10,5,0,4,"Female",0
"6565",5,4,0,24,"Male",0
"6567",100,5,0,21,"Female",0
"6568",50,4,3,29,"Male",0
"6569",940.53,1,6,54,"Male",0
"6570",50,4,5,23,"Male",0
"6571",50,4,4,39,"Female",0
"6572",50,1,0,24,"Female",0
"6573",275,4,1,24,"Female",0
"6574",200,4,3,46,"Male",0
"6575",150,4,1,39,"Female",0
"6576",5,4,5,21,"Female",0
"6577",1497,1,1,25,"Male",0
"6578",19,5,6,34,"Male",0
"6579",149,5,0,34,"Male",0
"6580",429,1,4,26,"Male",0
"6582",50,4,0,37,"Female",0
"6583",386.5,4,1,24,"Male",0
"6584",449.5,1,0,26,"Male",0
"6585",225,1,1,44,"Female",0
"6586",50,5,4,30,"Male",0
"6587",250,5,0,21,"Male",0
"6588",469.73,1,6,4,"Male",0
"6590",120,4,4,35,"Male",0
"6591",250,5,1,26,"Male",0
"6592",459.03,1,0,4,"Male",0
"6593",100,4,3,51,"Male",0
"6594",30,3,0,21,"Female",0
"6595",1580.39,1,0,60,"Female",0
"6596",159.43,1,0,22,"Female",0
"6597",587.43,1,0,24,"Male",0
"6598",319.93,1,0,3,"Male",0
"6599",523.23,1,0,28,"Female",0
"6600",19,1,3,27,"Male",0
"6601",20,1,3,26,"Female",0
"6602",38,3,0,30,"Male",0
"6603",150,5,1,25,"Female",0
"6604",398.31,1,0,17,"Female",0
"6605",733.79,1,0,33,"Male",0
"6606",712.49,1,7,24,"Male",0
"6607",100,5,1,28,"Female",0
"6608",120,5,7,22,"Female",0
"6609",100,3,0,23,"Female",0
"6610",39,1,0,23,"Male",0
"6611",5,1,5,37,"Male",0
"6612",25,4,1,24,"Female",0
"6613",50,4,0,22,"Female",0
"6614",50,4,0,29,"Male",0
"6615",863,5,4,44,"Male",0
"6616",5,1,0,25,"Female",0
"6617",50,3,7,26,"Male",0
"6618",150,5,6,27,"Female",0
"6619",50,1,0,29,"Female",0
"6620",100,4,3,35,"Female",0
"6621",50,4,0,50,"Male",0
"6622",75,4,0,23,"Female",0
"6623",100,1,5,33,"Male",0
"6624",50,4,4,22,"Female",0
"6625",75,4,4,25,"Female",0
"6626",25,4,0,27,"Female",0
"6627",50,5,3,26,"Male",0
"6628",200,5,7,45,"Male",0
"6629",250,5,3,32,"Female",0
"6630",175,3,0,29,"Female",0
"6631",25,1,1,51,"Female",0
"6632",150,1,0,38,"Female",0
"6633",19,1,1,25,"Female",0
"6635",1191.99,1,0,3,"Female",0
"6636",150,5,0,21,"Male",0
"6637",879,1,4,34,"Male",0
"6639",214.5,4,0,28,"Female",0
"6640",100,3,0,61,"Male",0
"6641",50,1,0,37,"Male",0
"6642",773,1,0,62,"Male",0
"6643",19,4,0,29,"Female",0
"6644",33,4,6,23,"Male",0
"6645",50,5,4,36,"Female",0
"6647",1148,1,0,29,"Female",0
"6649",599,1,0,44,"Male",0
"6650",200,5,6,0,"Female",0
"6651",429,1,1,25,"Female",0
"6652",125,5,8,35,"Male",0
"6653",100,4,0,27,"Male",0
"6654",379.5,4,5,30,"Female",0
"6655",40,1,4,29,"Male",0
"6656",25,1,5,23,"Male",0
"6657",19,3,1,37,"Female",0
"6658",80,4,4,32,"Female",0
"6659",19,4,1,21,"Male",0
"6660",50,1,0,29,"Female",0
"6662",714,1,0,47,"Female",0
"6663",50,5,0,27,"Female",0
"6664",149,1,8,34,"Female",0
"6665",300,5,1,25,"Female",0
"6666",200,5,4,25,"Female",0
"6667",649,1,0,32,"Female",0
"6668",5,5,6,30,"Female",0
"6669",100,1,6,24,"Female",0
"6670",50,5,1,24,"Female",0
"6671",100,3,5,24,"Female",0
"6672",100,3,1,44,"Female",0
"6673",100,1,6,30,"Female",0
"6674",150,1,3,22,"Male",0
"6675",100,1,1,34,"Male",0
"6676",150,1,5,21,"Male",0
"6677",149,1,6,25,"Male",0
"6678",350,5,0,26,"Male",0
